customer_id,campaign_id,acquisition_date,first_purchase_amount,lifetime_value,source,device,age_group,gender
43733,289,2023-12-17,1875824.03,4604395.04,Direct,Tablet,25-34,f
43734,230,2024-09-08,1017576.84,4020187.94,Google,desktop,25-34,Female
43735,65,2023-11-17,521952.93,467015.27,Facebook,desktop,25-34,
43736,123,2024-11-25,614380.24,2542584.53,Instagram,Tablet,55+,M
43737,392,2023-11-27,1493216.64,3076022.37,Email,Desktop,35-44,m
43738,489,2024-03-12,426883.42,563543.35,Email,desktop,25-34,
43739,306,2025-08-08,675556.33,2013594.17,Referral,mobile,35-44,f
43740,351,2024-01-17,570180.37,2778692.18,Google,desktop,18-24,F
43741,149,2024-11-05,1410990.43,5073002.4,Referral,Mobile,45-54,m
43742,89,2024-08-21,1725868.53,4224739.82,Referral,desktop,35-44,Female
43743,210,2025-10-21,1514507.08,6470716.92,Organic,Mobile,45-54,
43744,488,2025-09-13,364094.25,885415.01,Instagram,Mobile,55+,M
43745,35,2025-04-27,1462116.15,4199020.84,Email,Tablet,18-24,m
43746,25,2023-12-23,448873.32,1015813.36,Email,mobile,25-34,M
43747,164,2025-03-19,250290.66,1115000.85,Google,Tablet,45-54,M
43748,25,2024-01-14,1758966.19,6629318.4,Direct,mobile,45-54,F
43749,40,2024-09-03,161929.91,291700.93,Referral,Tablet,45-54,Male
43750,383,2025-10-31,1859817.86,7646965.66,Instagram,Tablet,55+,Male
43751,330,2024-10-05,1008775.36,4959756.19,Organic,Desktop,35-44,
43752,152,2024-07-11,1069905.02,2004931.22,Google,Tablet,45-54,Female
43753,452,2025-09-19,173690.83,111264.18,Instagram,Tablet,45-54,m
43754,366,2024-06-30,1033942.26,1438033.38,Direct,Tablet,25-34,Male
43755,282,2024-07-16,58904.72,176263.31,Google,mobile,35-44,Female
43756,31,2025-08-28,451810.42,1917676.85,Direct,Desktop,35-44,Female
43757,165,2024-03-21,1029254.26,3888997.04,Google,Tablet,25-34,Female
43758,430,2024-11-06,748202.89,3674516.75,Google,Mobile,55+,Female
43759,1,2025-01-05,472110.49,2157933.53,Google,desktop,55+,M
43760,168,2024-02-23,1072473.04,4937431.7,Facebook,Desktop,45-54,
43761,347,2024-02-14,130247.93,540671.53,Referral,Tablet,35-44,m
43762,331,2024-05-05,936990.91,4434847.91,Instagram,Desktop,55+,f
43763,385,2024-01-05,919602.31,1892075.94,Email,Mobile,25-34,Female
43764,289,2024-12-23,1144272.12,4226940.49,Instagram,mobile,25-34,f
43765,259,2024-02-09,525093.95,834801.2,Google,mobile,45-54,
43766,92,2024-09-09,1579277.52,6827073.67,Facebook,desktop,35-44,Male
43767,67,2024-02-17,338459.4,453587.06,Direct,Tablet,25-34,Female
43768,238,2025-03-17,1824623.56,3450739.8,Email,Tablet,25-34,Male
43769,444,2024-01-01,1164134.78,4072548.63,Referral,Desktop,18-24,
43770,403,2025-04-18,1221077.05,3042358.99,Facebook,Tablet,35-44,
43771,250,2024-08-23,889715.52,1860615.58,Direct,Mobile,18-24,
43772,123,2024-08-28,1134109.27,4702828.85,Email,desktop,18-24,M
43773,287,2025-04-24,421105.03,1699408.1,Direct,desktop,18-24,f
43774,251,2025-03-18,824413.01,3184054.86,Facebook,desktop,55+,
43775,36,2025-05-18,867296.02,3529929.25,Instagram,desktop,45-54,
43776,183,2025-03-12,785616.89,1191321.4,Google,desktop,45-54,Female
43777,246,2024-08-28,284101.15,1322237.16,Organic,desktop,35-44,m
43778,205,2025-01-01,445727.45,1785696.05,Referral,Tablet,18-24,F
43779,480,2024-08-18,1477926.95,3445492.98,Facebook,Desktop,18-24,Male
43780,296,2025-04-11,1716251.14,2572234.63,Organic,mobile,25-34,M
43781,179,2024-03-03,867063.91,1775842.92,Email,Tablet,25-34,m
43782,123,2024-02-11,279058.69,930657.57,Google,mobile,18-24,Female
43783,332,2025-04-26,1810039.81,5911628.42,Direct,Tablet,25-34,f
43784,50,2024-03-03,142833.63,471126.78,Referral,Mobile,18-24,Female
43785,45,2025-09-26,1200718.6,3837685.4,Facebook,Desktop,25-34,M
43786,275,2024-08-06,1177997.84,3353843.38,Facebook,Tablet,45-54,Female
43787,176,2025-03-14,1161836.27,2006894.6,Instagram,mobile,55+,m
43788,257,2025-04-15,570167.74,2265408.54,Facebook,Desktop,25-34,M
43789,327,2025-06-13,1748717.3,4389488.68,Instagram,desktop,18-24,Female
43790,162,2024-02-06,388530.29,1494696.79,Email,Desktop,45-54,Male
43791,368,2025-09-18,1862404.34,7641119.73,Organic,Tablet,25-34,Male
43792,20,2024-03-08,1331553.62,1621755.72,Referral,desktop,25-34,Female
43793,72,2024-05-28,1699018.79,6753522.39,Google,desktop,35-44,
43794,464,2023-12-24,1854302.23,8540853.3,Facebook,Desktop,25-34,m
43795,410,2024-02-19,1124032.59,1904580.77,Google,desktop,55+,Male
43796,165,2024-05-26,633530.81,2612932.42,Referral,Desktop,35-44,F
43797,302,2024-11-08,715674.33,3254818.62,Email,desktop,55+,m
43798,6,2024-06-20,1071924.6,2525387.01,Google,Tablet,55+,Male
43799,214,2024-02-22,522700.39,1319801.15,Direct,Tablet,35-44,Female
43800,9,2025-01-10,335433.29,1515915.47,Google,mobile,45-54,
43801,57,2024-09-05,1650764.22,6491881.65,Email,desktop,55+,f
43802,47,2025-01-17,1551551.56,6836754.73,Google,desktop,45-54,Male
43803,111,2024-08-07,768340.87,2555064.95,Google,mobile,55+,
43804,20,2025-02-10,1105134.63,1109899.96,Referral,Tablet,18-24,Female
43805,442,2024-08-18,317523.67,1463319.49,Email,Tablet,18-24,M
43806,332,2023-11-21,1129573.13,4643742.39,Referral,Desktop,45-54,m
43807,74,2024-08-22,1175534.75,5173879.77,Direct,Desktop,55+,M
43808,263,2025-05-31,1984178.51,3850915.3,Instagram,desktop,35-44,
43809,148,2024-11-17,295469.13,1063438.67,Referral,Mobile,18-24,Female
43810,56,2024-11-05,1060222.56,1988225.55,Referral,Mobile,45-54,Male
43811,131,2024-02-25,1831904.33,2202166.02,Facebook,desktop,35-44,F
43812,124,2025-10-14,1372222.05,2894589.27,Direct,Tablet,18-24,Female
43813,417,2024-01-04,1805346.42,1889742.7,Email,mobile,25-34,Female
43814,80,2025-08-10,195226.13,141949.51,Referral,Mobile,35-44,M
43815,259,2023-12-21,832060.77,2917581.69,Facebook,desktop,45-54,
43816,120,2024-04-02,1357141.7,2020357.52,Referral,Tablet,55+,
43817,230,2025-01-03,1299220.85,4556099.54,Direct,mobile,25-34,M
43818,151,2024-05-10,1782394.24,6623950.32,Organic,mobile,25-34,f
43819,500,2023-12-24,1754796.21,3330960.55,Direct,Tablet,35-44,Female
43820,365,2024-08-13,959153.48,4090903.62,Instagram,Tablet,45-54,m
43821,204,2024-09-28,393774.99,1109975.83,Referral,Mobile,35-44,M
43822,231,2024-05-28,1920909.06,1090036.64,Google,desktop,45-54,Male
43823,100,2025-03-26,746993.58,2903048.07,Organic,Desktop,25-34,M
43824,351,2025-08-23,1160049.57,5478697.64,Facebook,mobile,55+,F
43825,60,2024-05-24,1037817.01,3916511.55,Organic,desktop,25-34,F
43826,295,2024-12-10,1443678.86,4414704.34,Google,Tablet,35-44,Female
43827,393,2025-03-18,1576878.78,4426332.51,Organic,mobile,35-44,
43828,85,2025-09-19,1764664.62,8122072.65,Email,desktop,18-24,
43829,447,2024-02-11,1127747.51,5181789.81,Referral,desktop,25-34,m
43830,56,2025-08-29,1958083.55,2801957.93,Direct,desktop,35-44,f
43831,338,2024-07-26,1015660.28,5071146.84,Direct,Desktop,25-34,Male
43832,211,2025-04-08,1047038.09,2541505.92,Email,mobile,25-34,M
43833,7,2025-01-11,138482.93,272953.2,Organic,mobile,55+,f
43834,13,2025-09-19,421622.43,1734915.56,Google,mobile,35-44,f
43835,294,2025-04-02,445641.36,1085202.63,Instagram,Mobile,35-44,F
43836,9,2025-08-24,78602.76,377577.04,Referral,mobile,25-34,m
43837,420,2024-11-03,1716281.3,3478833.3,Facebook,Mobile,55+,
43838,73,2025-04-02,603015.98,2757662.54,Facebook,mobile,55+,f
43839,244,2025-03-06,659790.28,2482192.98,Instagram,Desktop,55+,Female
43840,104,2025-10-03,175732.47,828458.63,Google,Mobile,55+,M
43841,428,2025-07-07,1077607.96,3456559.03,Google,Tablet,45-54,Male
43842,444,2025-06-26,111999.12,203271.84,Email,Mobile,18-24,M
43843,196,2024-07-27,470090.28,1071710.12,Organic,Tablet,45-54,Female
43844,427,2025-01-06,913421.77,3631693.85,Organic,desktop,35-44,M
43845,8,2023-12-21,1352173.35,6463492.05,Instagram,mobile,45-54,Female
43846,237,2024-01-01,1006709.8,3832635.89,Organic,Tablet,25-34,f
43847,277,2025-08-27,824010.19,1980202.14,Organic,Desktop,45-54,
43848,429,2024-06-23,297819.56,1092359.02,Email,Desktop,35-44,m
43849,104,2025-03-07,1766584.11,4814751.54,Direct,desktop,18-24,Female
43850,119,2025-02-26,654293.99,3021349.26,Referral,Mobile,25-34,M
43851,133,2024-09-10,177382.4,632352.76,Organic,Mobile,55+,Male
43852,30,2024-11-06,320774.79,1317176.81,Instagram,mobile,35-44,M
43853,355,2024-12-27,1164988.52,604452.72,Instagram,mobile,55+,m
43854,314,2025-01-22,1941433.54,8919640.0,Google,Desktop,18-24,Female
43855,419,2025-05-14,185998.72,520870.31,Email,Tablet,55+,F
43856,256,2024-08-03,1230234.22,4852271.5,Direct,desktop,45-54,
43857,495,2024-08-19,775137.46,1294557.35,Direct,Desktop,25-34,f
43858,364,2023-12-05,1839386.87,2163532.35,Google,mobile,35-44,Male
43859,121,2024-10-11,142279.65,548802.16,Instagram,mobile,18-24,
43860,314,2025-03-21,1614973.25,1840294.77,Organic,Tablet,35-44,Male
43861,401,2025-03-05,732018.79,1317851.0,Referral,mobile,55+,
43862,490,2024-01-11,1108670.97,3189445.43,Direct,Tablet,55+,f
43863,307,2024-01-29,1021775.54,1496052.11,Direct,Desktop,45-54,M
43864,54,2024-08-05,136431.15,159089.14,Facebook,Desktop,25-34,Male
43865,247,2025-02-13,639056.82,865937.15,Google,Mobile,25-34,m
43866,54,2025-05-29,1237178.62,5391299.85,Instagram,Mobile,18-24,Female
43867,275,2024-05-23,242403.18,1018881.27,Organic,Desktop,25-34,F
43868,426,2024-07-17,273955.6,1303698.17,Email,desktop,55+,f
43869,246,2024-04-01,1051872.11,2586558.36,Facebook,Mobile,45-54,
43870,292,2025-10-31,1371609.22,5031105.11,Referral,desktop,45-54,m
43871,464,2025-04-16,1241653.61,3838139.6,Google,desktop,35-44,M
43872,303,2025-11-10,415858.94,1014437.03,Organic,Desktop,45-54,m
43873,210,2024-07-16,1829275.0,6539508.69,Organic,Tablet,18-24,Female
43874,51,2024-01-28,764359.66,1144445.32,Facebook,Desktop,25-34,Male
43875,357,2025-02-03,995989.99,1174743.6,Facebook,desktop,55+,m
43876,100,2023-12-19,1086711.6,1121521.59,Direct,Mobile,18-24,m
43877,223,2025-03-27,166601.13,786688.37,Direct,mobile,18-24,F
43878,388,2023-11-29,1450566.1,6492344.96,Referral,Mobile,35-44,M
43879,345,2024-12-17,1711276.9,4556649.97,Instagram,Tablet,55+,f
43880,429,2024-03-05,145452.22,223678.04,Google,Mobile,45-54,f
43881,182,2025-10-14,878667.67,2538229.19,Organic,desktop,18-24,m
43882,18,2024-07-23,1851808.94,4708538.68,Google,Tablet,35-44,Male
43883,148,2025-04-27,739626.89,1845107.87,Direct,Desktop,45-54,Female
43884,350,2024-12-31,1094496.49,3493848.37,Google,Tablet,55+,F
43885,87,2025-10-09,1206704.84,1590094.57,Google,Desktop,55+,m
43886,212,2025-08-31,988345.52,2727564.61,Instagram,Tablet,45-54,
43887,306,2025-03-08,1104459.03,2818973.77,Google,Desktop,18-24,F
43888,209,2024-01-17,531754.72,2215766.74,Google,Tablet,45-54,m
43889,31,2025-10-22,1630264.32,3715448.51,Organic,Tablet,55+,f
43890,89,2024-09-16,1966873.31,5959381.48,Instagram,Desktop,25-34,Male
43891,387,2025-07-08,929713.45,3494940.09,Google,mobile,55+,f
43892,383,2025-02-07,1279271.45,3137559.69,Direct,Mobile,18-24,f
43893,52,2023-11-25,1509647.41,6526416.51,Instagram,mobile,25-34,m
43894,427,2025-05-31,531568.32,914639.45,Instagram,Desktop,18-24,M
43895,196,2025-07-05,1707019.52,7211830.29,Organic,Tablet,18-24,M
43896,261,2025-04-27,945232.75,1349026.71,Google,Tablet,55+,F
43897,360,2025-01-15,328108.52,1271450.18,Direct,Desktop,55+,Female
43898,163,2024-06-15,511803.51,1698000.77,Direct,Mobile,55+,M
43899,410,2024-05-29,1932424.35,3720912.53,Instagram,desktop,55+,M
43900,84,2023-12-23,246273.29,1021051.07,Instagram,Tablet,45-54,Female
43901,336,2024-04-15,208850.05,991413.71,Instagram,desktop,18-24,Male
43902,261,2024-03-25,1419970.0,2196000.71,Google,Tablet,45-54,Male
43903,266,2024-03-05,700851.52,2558578.58,Facebook,Desktop,55+,Female
43904,225,2025-05-09,1501490.63,3532652.18,Google,desktop,45-54,Female
43905,116,2025-01-29,1689472.73,5031036.51,Email,Desktop,25-34,f
43906,266,2025-04-16,1990513.07,2381635.38,Google,Tablet,45-54,m
43907,266,2023-11-28,216819.13,244416.34,Referral,desktop,45-54,Female
43908,217,2024-05-18,1855677.91,4533751.51,Instagram,Tablet,45-54,
43909,370,2025-04-08,912236.31,4123533.01,Google,Mobile,35-44,Male
43910,360,2024-09-24,982186.98,1481757.34,Email,Desktop,45-54,F
43911,410,2025-08-31,1365068.09,4357110.58,Referral,desktop,55+,
43912,58,2024-06-18,772629.54,1588581.06,Referral,mobile,25-34,Male
43913,219,2024-10-07,1965022.58,9243120.18,Google,desktop,18-24,m
43914,12,2025-03-25,804981.38,1373090.99,Instagram,Desktop,45-54,f
43915,275,2025-06-05,1662037.78,2189934.65,Google,mobile,55+,Female
43916,283,2023-12-24,501408.65,2454680.79,Facebook,desktop,35-44,f
43917,272,2023-12-10,1600680.01,2445916.87,Direct,desktop,18-24,M
43918,162,2025-10-25,1800231.97,4327392.18,Google,mobile,55+,m
43919,240,2025-05-12,1225905.49,3826304.43,Direct,Mobile,18-24,M
43920,478,2025-10-10,300518.23,1496108.59,Facebook,mobile,18-24,F
43921,404,2024-12-20,1437206.85,1931928.35,Direct,Tablet,35-44,f
43922,299,2024-02-06,1416165.91,3879462.87,Organic,mobile,45-54,
43923,303,2024-07-12,998780.47,2599018.33,Facebook,Mobile,18-24,
43924,183,2025-05-06,1668563.7,1977995.95,Facebook,mobile,18-24,Female
43925,336,2024-03-08,432309.61,1060514.03,Email,Mobile,45-54,M
43926,97,2024-07-24,962338.65,4560729.34,Instagram,desktop,45-54,m
43927,337,2024-06-30,1963462.8,7883775.86,Referral,Desktop,18-24,Female
43928,417,2024-01-07,1627764.77,6959185.54,Referral,Tablet,35-44,Male
43929,140,2024-05-02,192411.77,334153.14,Referral,desktop,25-34,Female
43930,344,2025-09-15,634067.9,2043571.44,Instagram,desktop,25-34,
43931,266,2025-10-16,570054.08,2520920.06,Organic,Desktop,35-44,
43932,25,2024-09-09,1959753.11,5709528.29,Referral,Desktop,18-24,F
43933,54,2024-06-30,489245.32,849423.34,Google,Tablet,25-34,Female
43934,168,2024-10-22,131501.48,161526.49,Email,Mobile,55+,M
43935,294,2023-12-01,1720823.32,1801478.45,Organic,Mobile,55+,Female
43936,480,2025-01-19,1853039.28,4762805.89,Instagram,Mobile,18-24,M
43937,162,2025-04-24,1743951.6,7557483.21,Direct,Mobile,45-54,f
43938,66,2023-11-13,528475.76,1490250.82,Organic,Mobile,25-34,f
43939,238,2024-10-03,1620380.53,7719319.17,Facebook,mobile,25-34,M
43940,452,2024-02-11,1020206.0,4290681.19,Referral,Tablet,25-34,f
43941,93,2024-10-19,1193983.88,5761871.21,Referral,Desktop,45-54,m
43942,367,2024-12-08,618778.68,727829.44,Referral,Desktop,45-54,Female
43943,47,2023-11-19,111867.84,472758.08,Referral,desktop,18-24,M
43944,236,2025-06-30,1172240.27,1935555.77,Instagram,desktop,55+,f
43945,141,2025-09-11,1635202.42,5185380.37,Instagram,Tablet,55+,m
43946,412,2024-05-06,1576062.97,7053260.93,Organic,Desktop,18-24,F
43947,470,2025-02-07,1211497.26,2974862.65,Google,Desktop,18-24,Male
43948,228,2025-04-02,63224.83,193359.78,Google,mobile,45-54,M
43949,248,2025-05-10,1516411.8,7490716.32,Instagram,desktop,35-44,M
43950,474,2024-02-03,795864.12,2921322.25,Organic,Tablet,45-54,f
43951,446,2024-10-29,884312.65,3710656.39,Referral,mobile,55+,F
43952,122,2023-12-15,1804703.84,7199006.03,Facebook,desktop,45-54,F
43953,358,2025-01-17,1176713.04,1215645.91,Email,Tablet,35-44,Male
43954,408,2023-12-17,1899071.6,1999238.48,Direct,desktop,45-54,m
43955,408,2025-10-05,897443.9,4172509.46,Referral,desktop,18-24,Male
43956,181,2024-08-30,1053207.91,3048350.03,Email,desktop,55+,f
43957,361,2025-07-24,1237602.08,2592605.8,Referral,mobile,18-24,M
43958,5,2024-10-01,1492919.23,3437717.74,Organic,Mobile,35-44,Male
43959,253,2024-06-03,1990632.24,2644148.1,Organic,mobile,45-54,
43960,35,2024-04-05,978639.9,3821794.25,Organic,desktop,35-44,F
43961,147,2024-01-05,1371828.92,1744646.14,Instagram,desktop,45-54,Female
43962,93,2024-05-28,1700527.61,1062981.94,Email,Desktop,45-54,
43963,151,2024-02-10,399365.87,479743.52,Instagram,Mobile,55+,Female
43964,151,2025-03-25,1209403.9,927467.04,Email,Mobile,55+,m
43965,194,2024-05-01,681600.35,1469245.67,Direct,desktop,25-34,Female
43966,439,2024-05-13,1065345.43,4360437.42,Referral,Mobile,35-44,Female
43967,54,2025-03-03,630404.28,2317023.88,Referral,Mobile,45-54,m
43968,174,2025-08-13,1753457.85,1998000.21,Facebook,Mobile,55+,
43969,13,2024-01-22,1979846.95,7799066.29,Referral,Mobile,25-34,f
43970,2,2025-10-01,1694030.78,6529229.05,Facebook,Tablet,25-34,
43971,292,2024-04-21,1510715.93,6856539.58,Referral,desktop,45-54,M
43972,13,2025-01-27,266629.35,478190.84,Organic,Mobile,18-24,Female
43973,345,2025-03-01,63704.8,219595.36,Instagram,mobile,45-54,M
43974,58,2025-04-14,338895.6,835736.49,Google,Tablet,45-54,F
43975,125,2025-10-30,1469727.89,1923963.56,Organic,Desktop,55+,F
43976,193,2024-11-19,1767837.24,6526467.24,Instagram,Desktop,25-34,
43977,442,2024-12-24,890129.24,1394007.5,Email,mobile,45-54,Male
43978,474,2024-04-12,1270021.17,2512119.95,Direct,Mobile,35-44,
43979,319,2025-05-08,1232279.21,3811362.21,Email,mobile,25-34,F
43980,296,2024-10-12,430423.34,1127790.72,Referral,Desktop,55+,f
43981,94,2025-10-20,1139134.45,3284761.59,Organic,Tablet,35-44,Male
43982,355,2025-08-10,683524.13,2856188.68,Instagram,Desktop,55+,m
43983,263,2025-09-14,1765026.55,1004444.12,Referral,mobile,55+,Male
43984,160,2024-08-21,663719.85,1655327.67,Facebook,desktop,45-54,f
43985,431,2024-06-25,1733870.61,7598696.8,Direct,Desktop,55+,
43986,383,2025-08-22,1033517.18,2324575.11,Email,mobile,55+,
43987,134,2025-03-15,1611759.32,6653472.32,Organic,desktop,35-44,m
43988,61,2025-07-04,1017429.89,2846344.05,Email,mobile,55+,m
43989,123,2025-06-15,821319.65,2007594.47,Referral,Mobile,35-44,
43990,182,2024-11-01,383779.53,1135359.89,Instagram,mobile,45-54,f
43991,49,2024-10-06,1506124.94,6295441.49,Organic,Mobile,18-24,m
43992,345,2025-05-23,474874.95,1674898.16,Instagram,desktop,35-44,
43993,106,2024-12-31,1820964.92,5507421.06,Google,Desktop,25-34,
43994,69,2024-10-07,284720.14,603287.09,Organic,Tablet,55+,m
43995,35,2025-02-08,656398.61,2041133.16,Facebook,Desktop,45-54,F
43996,180,2025-09-08,825038.39,648446.69,Email,Tablet,18-24,Male
43997,331,2024-07-05,241393.44,822791.91,Instagram,Mobile,35-44,
43998,318,2025-08-15,1007807.35,3075868.05,Direct,Tablet,18-24,f
43999,79,2025-08-07,1246010.49,5631217.74,Direct,Tablet,25-34,
44000,321,2023-12-12,1450762.15,5624545.97,Direct,Mobile,18-24,Female
44001,235,2025-09-30,1971796.86,7746264.01,Instagram,Mobile,18-24,Female
44002,68,2024-07-22,508810.55,948441.0,Facebook,desktop,18-24,Male
44003,161,2024-11-05,1309647.3,5941152.84,Email,Mobile,45-54,Male
44004,417,2024-09-22,392052.52,527644.9,Referral,Mobile,18-24,M
44005,218,2025-03-20,325455.42,672883.37,Instagram,Tablet,45-54,Female
44006,284,2024-12-27,1936024.0,6713155.34,Google,Mobile,25-34,M
44007,357,2023-12-22,1353804.14,3880833.24,Instagram,Mobile,45-54,f
44008,332,2025-02-09,1599641.26,6546019.77,Organic,desktop,45-54,m
44009,55,2024-03-06,115052.8,161967.01,Instagram,mobile,18-24,m
44010,389,2024-06-19,164734.51,614109.61,Referral,desktop,55+,
44011,424,2025-10-26,798662.18,2343600.21,Email,mobile,25-34,Male
44012,460,2025-09-15,801672.24,3177891.85,Facebook,Tablet,35-44,f
44013,200,2025-07-10,503706.07,864436.72,Google,mobile,55+,F
44014,146,2025-08-28,1928620.88,5979944.08,Instagram,desktop,25-34,Female
44015,269,2024-08-13,1493235.46,6330923.04,Organic,Mobile,18-24,f
44016,390,2024-01-07,1651283.09,5491123.85,Organic,Tablet,25-34,Male
44017,314,2024-03-13,1762919.68,8471095.63,Referral,desktop,25-34,f
44018,6,2024-10-05,1102438.22,1822219.33,Referral,desktop,35-44,f
44019,417,2024-04-21,1885136.76,5631882.61,Direct,Mobile,25-34,F
44020,477,2024-09-19,369434.23,544970.12,Organic,Mobile,45-54,Male
44021,464,2025-11-10,1350234.65,3141512.06,Facebook,mobile,25-34,f
44022,39,2023-12-21,998245.03,2626447.76,Facebook,Tablet,18-24,m
44023,6,2025-03-22,1026741.69,2369978.52,Facebook,Tablet,35-44,Male
44024,446,2024-04-09,1498354.66,3412737.92,Google,Tablet,18-24,Male
44025,86,2025-08-06,1007779.73,4921868.0,Direct,Desktop,25-34,m
44026,232,2024-04-03,103230.03,409417.69,Facebook,mobile,45-54,Male
44027,141,2025-10-05,1452151.87,5048193.1,Organic,mobile,18-24,m
44028,331,2024-06-14,1899025.38,9181642.33,Email,Mobile,45-54,F
44029,405,2025-09-03,825719.82,1248994.14,Referral,Mobile,25-34,m
44030,413,2024-11-04,97184.91,355552.84,Email,Desktop,45-54,f
44031,37,2025-02-23,1906696.59,4476469.39,Referral,desktop,18-24,M
44032,439,2024-01-03,1010124.83,3957868.32,Google,Tablet,18-24,
44033,166,2025-05-06,157657.04,119930.2,Google,mobile,45-54,M
44034,204,2024-02-19,257394.73,397533.65,Direct,mobile,35-44,M
44035,33,2024-07-04,1130339.75,1983631.05,Facebook,mobile,55+,
44036,41,2025-06-14,1216509.03,3173445.86,Email,Mobile,35-44,m
44037,325,2024-03-01,869055.78,2581824.07,Organic,Desktop,45-54,Male
44038,209,2025-08-10,1186590.62,1953674.79,Facebook,desktop,18-24,Female
44039,433,2024-08-07,162885.72,417727.64,Email,mobile,45-54,
44040,466,2024-06-22,1973549.14,9364108.73,Instagram,desktop,18-24,Female
44041,430,2024-07-07,1672191.07,2488941.02,Instagram,Desktop,35-44,Male
44042,407,2024-01-30,910778.42,3933701.68,Facebook,Tablet,18-24,F
44043,121,2025-11-03,1754393.72,3419659.05,Facebook,Desktop,55+,F
44044,336,2025-03-16,615533.7,2271471.05,Email,mobile,18-24,m
44045,387,2024-05-12,170755.37,204383.23,Instagram,Desktop,45-54,f
44046,466,2025-01-04,1455917.23,2447594.29,Instagram,mobile,18-24,f
