conversion_id,campaign_id,customer_id,conversion_date,conversion_type,conversion_value,attribution_model,time_to_convert_days
68093,350,47328,2024-09-18,Add to Cart,2143361.69,Linear,61
68094,161,34780,2024-04-20,Add to Cart,2841906.0,Linear,9
68095,110,12757,2024-07-26,Contact,2679817.85,Last Click,58
68096,439,17531,2025-05-30,Sign Up,2138137.02,Last Click,13
68097,262,34253,2025-05-19,Sign Up,1041716.33,Time Decay,5
68098,101,37774,2024-12-23,Contact,664455.02,Last Click,86
68099,140,8468,2024-09-07,Download,2043571.48,Linear,41
68100,451,17250,2024-03-22,Purchase,2589290.08,First Click,69
68101,480,630,2025-10-20,Purchase,2472439.08,Last Click,40
68102,169,59925,2023-12-13,Purchase,562395.47,Linear,57
68103,314,19391,2023-12-16,Sign Up,127408.92,Linear,56
68104,445,37187,2024-10-04,Sign Up,956926.39,First Click,50
68105,384,19426,2025-09-01,Sign Up,2374028.11,Last Click,82
68106,367,48018,2025-07-17,Download,673318.0,Linear,65
68107,17,56018,2024-08-07,Contact,1093832.02,Time Decay,57
68108,335,45626,2025-07-27,Purchase,1811870.01,Linear,0
68109,490,45895,2024-08-06,Add to Cart,,Time Decay,21
68110,331,36524,2025-05-01,Purchase,2878879.76,Time Decay,14
68111,495,21776,2024-02-21,Add to Cart,1426163.81,Last Click,33
68112,187,6019,2024-05-31,Purchase,2987546.67,Last Click,56
68113,93,54389,2025-09-24,Add to Cart,1534319.0,Last Click,47
68114,450,8893,2024-01-12,Sign Up,777841.37,Linear,15
68115,440,49752,2025-08-24,Purchase,2676858.29,Time Decay,8
68116,84,39105,2024-05-15,Download,872924.81,Time Decay,35
68117,42,32010,2024-08-27,Sign Up,2212398.87,First Click,19
68118,113,24958,2024-02-21,Add to Cart,2327691.73,Time Decay,48
68119,33,41456,2024-12-28,Purchase,2969204.3,Linear,63
68120,101,30912,2025-09-07,Download,2351032.59,Time Decay,4
68121,420,4126,2024-07-20,Sign Up,865059.51,Linear,78
68122,431,6867,2025-04-17,Sign Up,1585456.47,Time Decay,17
68123,435,29118,2025-02-06,Sign Up,677015.87,Linear,58
68124,93,23555,2023-12-16,Add to Cart,,Time Decay,74
68125,328,29552,2025-04-26,Purchase,2889855.56,Linear,20
68126,182,17681,2025-09-23,Contact,782312.83,Last Click,59
68127,230,19542,2025-07-29,Sign Up,2769972.01,First Click,10
68128,128,8413,2024-10-10,Add to Cart,383024.46,Time Decay,71
68129,84,37340,2024-09-06,Sign Up,2408863.79,First Click,90
68130,62,23412,2025-05-29,Sign Up,795497.71,Last Click,71
68131,237,43934,2024-09-15,Purchase,2871190.87,Last Click,5
68132,281,52418,2024-03-30,Download,2818199.05,First Click,77
68133,348,27052,2024-06-08,Sign Up,1456939.34,Time Decay,70
68134,430,25501,2024-07-31,Contact,1046693.68,First Click,41
68135,34,49231,2025-09-25,Add to Cart,2958986.84,First Click,78
68136,16,48229,2024-04-05,Download,1740187.48,Last Click,62
68137,465,20349,2025-05-06,Purchase,2730307.5,Time Decay,19
68138,338,58063,2025-03-18,Download,1365183.95,First Click,85
68139,369,4908,2024-02-12,Download,704128.34,Last Click,0
68140,55,28231,2025-03-25,Purchase,727773.91,Time Decay,56
68141,241,8848,2025-09-07,Sign Up,656033.0,Linear,10
68142,336,50691,2023-12-11,Purchase,921154.96,Linear,77
68143,242,59555,2024-06-22,Sign Up,1202809.85,Time Decay,21
68144,132,31804,2025-05-16,Add to Cart,2850750.5,First Click,90
68145,462,14721,2025-10-29,Purchase,949948.83,Time Decay,47
68146,111,8359,2024-01-08,Add to Cart,1363657.9,Last Click,89
68147,322,46317,2023-12-05,Contact,882778.33,Linear,10
68148,430,39148,2024-09-03,Purchase,2780992.42,First Click,49
68149,221,20243,2024-04-10,Sign Up,2388807.68,Last Click,11
68150,358,38819,2024-06-16,Contact,2438080.49,Last Click,23
68151,208,58784,2025-10-04,Contact,398131.23,First Click,60
68152,275,23734,2024-10-29,Add to Cart,2497463.61,Time Decay,43
68153,385,31719,2024-08-25,Sign Up,802022.64,Linear,73
68154,424,32254,2025-09-22,Download,2796855.3,Time Decay,68
68155,234,17850,2025-07-24,Sign Up,797884.44,Time Decay,0
68156,477,46464,2025-06-06,Download,518506.72,First Click,45
68157,440,41023,2024-03-21,Sign Up,1753963.01,Last Click,75
68158,244,44618,2024-01-04,Add to Cart,1550246.18,Last Click,38
68159,27,47724,2023-11-29,Purchase,714995.34,First Click,52
68160,257,37,2024-09-17,Download,1483460.11,First Click,72
68161,346,19194,2024-01-05,Add to Cart,2960042.91,First Click,88
68162,316,7907,2025-08-26,Sign Up,2125822.87,Linear,22
68163,321,28367,2024-06-10,Purchase,1058869.11,Time Decay,2
68164,95,46665,2023-11-11,Sign Up,663778.24,Time Decay,45
68165,57,57503,2025-07-12,Purchase,2741505.53,Last Click,37
68166,192,22237,2024-03-22,Download,1401151.83,Last Click,66
68167,344,55414,2025-02-16,Download,1530657.08,Last Click,44
68168,426,42307,2023-11-11,Contact,273811.0,Time Decay,22
68169,261,15981,2024-02-12,Add to Cart,2813356.59,Time Decay,36
68170,43,23084,2024-03-21,Contact,2413459.1,Last Click,37
68171,140,47392,2025-08-24,Contact,1712435.99,Time Decay,0
68172,179,20253,2024-08-25,Purchase,105806.85,Time Decay,4
68173,52,29705,2025-02-17,Download,550154.46,Linear,48
68174,469,677,2024-03-24,Download,173992.6,Time Decay,54
68175,479,31350,2024-02-27,Add to Cart,2269688.4,Last Click,2
68176,304,14121,2025-05-19,Purchase,1247954.34,Linear,81
68177,368,31117,2024-06-03,Purchase,431479.57,Linear,29
68178,365,12072,2025-05-12,Purchase,76409.4,First Click,89
68179,345,10924,2025-05-18,Contact,2869661.99,Time Decay,89
68180,101,6270,2025-07-22,Contact,2492755.44,Linear,7
68181,20,27890,2024-03-19,Contact,688436.84,Time Decay,13
68182,306,42267,2024-07-12,Contact,2328003.02,First Click,28
68183,285,10275,2024-12-23,Download,682569.64,Time Decay,48
68184,430,36303,2024-12-04,Sign Up,465592.89,Linear,26
68185,467,8581,2025-07-16,Add to Cart,1805521.08,Last Click,16
68186,230,21508,2025-04-16,Sign Up,1970101.09,Time Decay,50
68187,327,30291,2024-07-01,Download,562657.51,First Click,86
68188,87,29022,2024-07-19,Add to Cart,2089216.68,First Click,89
68189,142,1113,2024-05-24,Download,2296938.97,Time Decay,44
68190,284,28884,2024-10-02,Sign Up,2096244.27,First Click,40
68191,173,5162,2024-10-13,Contact,1643400.39,Last Click,49
68192,473,30050,2025-03-06,Sign Up,2393721.6,Time Decay,27
68193,188,29866,2025-04-12,Add to Cart,2269330.92,Last Click,60
68194,152,3740,2025-07-25,Add to Cart,2156183.42,Linear,48
68195,147,48542,2024-03-11,Contact,2176518.18,Time Decay,25
68196,456,13475,2024-03-05,Sign Up,2037032.84,Linear,21
68197,62,25745,2025-01-26,Purchase,1012285.0,Time Decay,9
68198,309,6842,2025-05-16,Add to Cart,1621764.13,Last Click,77
68199,57,53470,2024-08-09,Sign Up,72209.28,Time Decay,76
68200,272,29149,2025-01-18,Add to Cart,2213531.43,First Click,38
68201,22,20980,2025-06-08,Add to Cart,2286182.56,Linear,40
68202,360,1593,2025-09-08,Sign Up,2346063.9,Time Decay,55
68203,69,23332,2025-09-18,Add to Cart,2260377.66,Time Decay,23
68204,185,57798,2024-01-31,Contact,2223359.67,Linear,86
68205,330,43056,2024-05-30,Contact,1222608.06,First Click,50
68206,129,10992,2024-10-25,Download,1808392.33,Time Decay,81
68207,288,41369,2025-05-26,Purchase,2971858.39,Last Click,47
68208,325,6698,2025-09-13,Add to Cart,1251052.69,Linear,54
68209,239,36369,2024-08-15,Sign Up,1377189.34,First Click,4
68210,234,16197,2025-03-14,Add to Cart,1470364.97,Linear,49
68211,126,23273,2023-11-28,Contact,2217456.86,Linear,90
68212,499,54714,2023-12-29,Download,2666000.73,First Click,79
68213,259,40692,2024-02-07,Sign Up,1439476.37,First Click,53
68214,427,29372,2023-11-13,Add to Cart,804711.49,Last Click,49
68215,172,12534,2024-08-12,Download,211703.41,Last Click,70
68216,409,59589,2024-11-14,Contact,1696721.31,Last Click,10
68217,482,38116,2024-09-14,Sign Up,2519851.58,First Click,53
68218,93,53754,2024-11-05,Download,229381.28,Time Decay,14
68219,332,35279,2025-06-15,Contact,147122.71,Linear,41
68220,367,32167,2024-11-09,Purchase,561793.06,Linear,62
68221,499,885,2025-01-03,Contact,2211510.62,First Click,21
68222,61,1758,2024-09-25,Contact,1032043.46,Linear,21
68223,411,22223,2024-10-20,Contact,2711511.01,Time Decay,86
68224,288,25837,2025-10-31,Contact,1531975.58,First Click,1
68225,73,48858,2024-01-21,Contact,2384490.89,Time Decay,47
68226,61,8526,2025-06-27,Purchase,2030342.7,Linear,61
68227,60,8005,2025-08-22,Contact,2263620.76,Linear,16
68228,467,22151,2024-04-15,Contact,2379509.88,Time Decay,22
68229,487,51856,2025-09-01,Purchase,372311.86,Last Click,68
68230,47,49053,2024-09-05,Purchase,884746.04,First Click,17
68231,111,22368,2025-06-15,Download,967044.22,Linear,73
68232,427,27178,2025-10-25,Add to Cart,2343911.95,First Click,68
68233,342,23568,2024-06-01,Contact,2926875.12,Last Click,71
68234,381,19358,2023-11-11,Download,1141082.37,Time Decay,41
68235,112,18341,2025-03-25,Contact,2696106.47,Linear,0
68236,221,5143,2024-11-22,Contact,1078314.04,First Click,10
68237,473,4113,2024-04-20,Purchase,1919380.62,Linear,48
68238,10,4439,2024-08-07,Add to Cart,997318.92,Linear,39
68239,198,22222,2024-12-14,Purchase,2155754.63,Linear,57
68240,496,26998,2025-01-09,Contact,172725.87,Linear,76
68241,279,18818,2025-07-07,Add to Cart,1487059.35,First Click,23
68242,166,20677,2024-03-09,Sign Up,136859.68,Time Decay,52
68243,110,27157,2024-02-08,Contact,1736714.15,Linear,2
68244,298,57318,2024-01-13,Sign Up,1151784.56,Last Click,34
68245,392,3938,2024-01-12,Add to Cart,980808.84,Time Decay,69
68246,480,5315,2025-06-15,Sign Up,2091057.28,First Click,73
68247,88,44216,2024-12-14,Add to Cart,302564.86,Linear,26
68248,148,29639,2025-09-02,Add to Cart,257547.07,Time Decay,72
68249,128,11987,2024-10-12,Download,2303533.73,First Click,19
68250,44,26478,2023-11-30,Purchase,1300051.08,First Click,66
68251,60,56422,2023-11-12,Contact,885660.36,Last Click,2
68252,339,57675,2025-09-01,Download,2943874.53,Linear,7
68253,206,38329,2025-03-11,Download,1070639.04,Linear,89
68254,283,39826,2024-09-18,Contact,2706349.72,First Click,5
68255,376,7153,2025-11-08,Contact,2091233.34,Time Decay,50
68256,199,25732,2024-05-18,Contact,,Time Decay,41
68257,410,53288,2025-05-30,Purchase,224855.21,First Click,49
68258,362,38077,2025-09-27,Sign Up,1706297.76,Linear,51
68259,489,134,2024-01-26,Contact,1270194.34,First Click,78
68260,2,13790,2025-01-30,Download,747998.23,First Click,46
68261,293,57659,2024-02-20,Add to Cart,331546.06,Linear,52
68262,119,12948,2025-02-28,Add to Cart,1435057.33,Linear,46
68263,417,23890,2024-03-23,Download,283067.81,Time Decay,29
68264,333,58657,2024-12-10,Sign Up,1842820.66,Time Decay,20
68265,378,37898,2025-02-15,Purchase,851422.22,First Click,81
68266,345,43504,2025-07-15,Add to Cart,180720.76,Last Click,61
68267,156,1853,2024-11-14,Download,1189831.54,Time Decay,64
68268,106,7980,2024-09-26,Contact,1446178.63,Linear,17
68269,326,30170,2025-02-11,Add to Cart,411539.87,First Click,71
68270,288,15665,2024-08-19,Add to Cart,2317200.47,First Click,29
68271,146,35825,2024-08-29,Download,691137.74,Linear,55
68272,28,19183,2025-09-14,Download,932886.83,Last Click,26
68273,300,12956,2024-10-13,Sign Up,1445118.5,First Click,21
68274,86,34516,2024-05-30,Purchase,435770.83,First Click,55
68275,471,5699,2023-12-09,Add to Cart,781179.48,Linear,9
68276,449,35100,2024-08-16,Sign Up,865647.97,Last Click,50
68277,82,30348,2024-08-11,Sign Up,347723.63,First Click,56
68278,5,43893,2025-01-23,Download,998375.48,Last Click,81
68279,454,55337,2024-02-17,Contact,2401949.98,First Click,38
68280,105,5500,2024-06-21,Add to Cart,1367418.0,Last Click,76
68281,281,57590,2024-12-01,Download,1815043.3,Last Click,73
68282,190,13358,2025-09-22,Contact,2653093.89,Time Decay,66
68283,216,33420,2024-05-31,Contact,1140963.48,First Click,65
68284,338,23181,2025-07-28,Download,1054459.06,First Click,16
68285,327,10949,2025-05-15,Contact,1029158.76,Last Click,26
68286,228,15433,2025-04-16,Purchase,2644455.2,Linear,76
68287,20,8314,2025-01-27,Sign Up,472092.53,First Click,56
68288,340,33539,2024-01-09,Download,1389319.38,Time Decay,36
68289,214,31574,2025-07-01,Download,2130131.23,Time Decay,2
68290,442,28,2023-11-11,Download,563231.55,Last Click,49
68291,298,855,2025-01-03,Download,2480692.39,Linear,61
68292,259,58519,2024-01-15,Add to Cart,2965798.58,Linear,47
68293,37,11718,2024-08-31,Add to Cart,2887085.32,Last Click,20
68294,276,46171,2024-12-20,Download,279490.94,Last Click,73
68295,149,18147,2025-08-02,Sign Up,195876.68,First Click,85
68296,106,19659,2025-09-30,Download,1361776.65,Linear,31
68297,265,13184,2024-03-02,Sign Up,1639681.39,Time Decay,4
68298,42,1605,2025-01-31,Purchase,,Time Decay,68
68299,128,15956,2024-10-12,Sign Up,1914060.37,First Click,32
68300,407,55123,2025-02-03,Add to Cart,2161519.66,First Click,7
68301,435,48674,2025-03-24,Download,1470203.59,Last Click,13
68302,205,3661,2025-01-30,Download,2200774.3,First Click,51
68303,27,15735,2024-01-14,Sign Up,1172524.38,Time Decay,36
68304,455,37022,2024-08-16,Download,1584920.88,First Click,19
68305,32,3832,2025-04-14,Download,2452357.3,Linear,56
68306,164,21080,2024-09-26,Sign Up,2846689.94,First Click,33
68307,57,52064,2024-12-11,Contact,803646.93,Linear,61
68308,120,21441,2024-01-04,Sign Up,2909645.73,First Click,44
68309,327,11099,2024-01-08,Purchase,1303403.01,Linear,85
68310,423,57855,2025-09-06,Sign Up,1230648.37,Linear,13
68311,20,25776,2025-08-03,Purchase,2192004.15,Last Click,85
68312,211,34534,2024-10-11,Sign Up,2536246.79,First Click,55
68313,86,3308,2025-01-28,Download,2889964.63,Linear,7
68314,272,15931,2024-08-31,Contact,1929601.77,Time Decay,31
68315,118,56830,2025-11-03,Purchase,1662504.83,Time Decay,72
68316,273,47862,2024-01-08,Add to Cart,1284853.54,Linear,23
68317,117,14326,2025-04-23,Sign Up,620760.77,Time Decay,42
68318,267,2184,2025-05-21,Contact,1391285.5,Linear,30
68319,457,2037,2025-05-22,Purchase,945091.84,Linear,23
68320,223,5431,2024-05-26,Contact,599906.28,Time Decay,29
68321,329,16678,2024-02-13,Contact,665320.07,Linear,66
68322,100,16477,2024-01-02,Add to Cart,396997.94,Time Decay,79
68323,373,18714,2025-07-15,Purchase,2559600.49,First Click,42
68324,464,52055,2024-09-02,Purchase,417392.0,First Click,20
68325,244,56367,2024-04-30,Sign Up,2387185.54,First Click,90
68326,241,52381,2025-08-10,Sign Up,2487997.24,Linear,11
68327,475,37996,2024-11-29,Contact,2771386.97,Linear,0
68328,361,8626,2024-01-22,Download,2620083.97,Last Click,34
68329,2,10576,2025-01-09,Add to Cart,950083.95,First Click,50
68330,429,40605,2024-03-30,Add to Cart,619086.25,Linear,86
68331,167,53599,2024-12-30,Download,1568886.16,Linear,86
68332,12,29280,2024-06-22,Purchase,1075604.35,Linear,72
68333,275,3146,2025-05-11,Contact,1256457.9,Linear,62
68334,450,23145,2024-02-13,Contact,1014857.55,Linear,72
68335,494,51856,2023-12-07,Contact,2908422.01,Last Click,36
68336,87,10413,2025-10-12,Sign Up,2403707.22,Time Decay,7
68337,174,45266,2025-04-29,Add to Cart,2984411.29,Last Click,22
68338,123,29733,2025-04-01,Sign Up,1365031.42,First Click,9
68339,493,11855,2024-07-12,Contact,2355141.07,Last Click,12
68340,6,11736,2024-01-31,Add to Cart,1784505.63,First Click,69
68341,57,33367,2025-08-15,Purchase,67543.96,Last Click,52
68342,45,42487,2025-08-03,Purchase,1794336.62,Linear,56
68343,188,35437,2025-06-02,Add to Cart,1832533.06,First Click,37
68344,285,17757,2024-06-05,Add to Cart,962215.23,Linear,3
68345,190,8646,2025-06-09,Download,1013991.94,Linear,12
68346,441,1711,2024-11-23,Add to Cart,244044.09,Last Click,33
68347,106,10871,2024-06-24,Contact,1087630.89,Time Decay,66
68348,68,42783,2025-04-16,Purchase,807314.47,Last Click,68
68349,155,20933,2024-04-28,Sign Up,595154.83,Last Click,24
68350,143,44444,2025-07-02,Sign Up,173462.56,Last Click,78
68351,87,43469,2024-05-04,Contact,,Last Click,52
68352,294,28558,2024-11-12,Download,2896213.65,Last Click,43
68353,392,28722,2024-10-30,Download,1429678.51,Last Click,85
68354,374,15539,2025-09-20,Sign Up,2095280.88,Last Click,68
68355,273,8042,2025-04-20,Add to Cart,2343738.53,First Click,10
68356,326,28221,2024-09-17,Sign Up,927841.22,First Click,47
68357,383,9550,2025-05-09,Download,591752.71,Time Decay,25
68358,95,1477,2025-07-03,Download,2493438.72,First Click,64
68359,24,29245,2025-03-19,Sign Up,1200442.06,First Click,1
68360,310,37013,2025-07-26,Purchase,672711.65,First Click,16
68361,142,51517,2025-04-26,Purchase,329378.62,Time Decay,59
68362,88,37117,2025-03-17,Add to Cart,2687618.3,Time Decay,14
68363,19,55653,2024-06-17,Sign Up,2737261.63,Last Click,72
68364,201,5560,2023-11-16,Sign Up,370628.94,Time Decay,24
68365,481,45747,2024-06-19,Add to Cart,568727.62,First Click,60
68366,436,14165,2025-10-26,Contact,1772097.84,Last Click,7
68367,86,15144,2025-06-03,Contact,705028.43,First Click,24
68368,263,24136,2025-01-13,Contact,1776981.18,Last Click,80
68369,381,40391,2024-09-06,Add to Cart,,Last Click,10
68370,42,59138,2024-10-30,Contact,1268968.53,Linear,8
68371,388,43950,2024-12-07,Add to Cart,2103657.01,Linear,19
68372,98,45906,2025-04-07,Download,225057.52,First Click,48
68373,247,8555,2024-10-26,Contact,2418994.91,Time Decay,56
68374,490,57831,2025-05-09,Download,2505929.22,Linear,88
68375,350,44500,2024-03-08,Contact,344041.97,First Click,51
68376,323,34476,2024-05-12,Sign Up,470568.68,Last Click,13
68377,89,55131,2024-01-04,Add to Cart,2053620.92,Time Decay,4
68378,495,21978,2025-06-10,Purchase,2935804.29,Time Decay,0
68379,457,6620,2024-05-19,Purchase,2295420.5,Last Click,47
68380,477,25133,2025-03-30,Purchase,2821702.04,Time Decay,23
68381,285,58216,2024-03-23,Add to Cart,797649.68,First Click,0
68382,292,38904,2024-04-13,Sign Up,99107.42,First Click,18
68383,247,31750,2024-04-10,Add to Cart,599401.92,Last Click,89
68384,2,24595,2025-03-13,Download,2916546.28,Time Decay,13
68385,209,13939,2024-08-25,Contact,2425378.95,Linear,17
68386,431,19480,2024-12-13,Add to Cart,2451209.18,First Click,80
68387,343,15999,2025-10-25,Add to Cart,,First Click,34
68388,11,15949,2025-09-30,Add to Cart,124747.55,Last Click,65
68389,308,28233,2025-03-09,Add to Cart,1809314.22,First Click,49
68390,428,13567,2024-12-22,Purchase,2107658.66,First Click,17
68391,358,56509,2025-07-19,Purchase,2257803.5,Last Click,70
68392,311,27181,2024-06-06,Sign Up,2207262.99,First Click,40
68393,61,39968,2024-03-02,Download,2036752.82,Last Click,37
68394,89,56250,2024-02-26,Purchase,2551376.93,First Click,2
68395,462,42186,2025-08-01,Purchase,1318926.95,Linear,1
68396,39,38451,2024-06-07,Sign Up,479339.13,Last Click,87
68397,43,18724,2024-01-08,Contact,2880765.29,First Click,73
68398,24,28040,2025-09-28,Download,1558573.93,Time Decay,74
68399,352,57131,2024-04-08,Contact,2166919.62,Last Click,11
68400,228,55632,2025-09-15,Add to Cart,475256.04,First Click,75
68401,147,11697,2025-03-01,Download,270784.47,Linear,39
68402,111,18821,2024-03-10,Add to Cart,2007960.83,Last Click,76
68403,209,59699,2025-08-12,Download,2654010.8,Linear,46
68404,270,4378,2024-11-17,Contact,1707667.49,First Click,54
68405,345,3136,2025-03-03,Purchase,2084472.51,Last Click,2
68406,101,10609,2025-08-24,Sign Up,119952.05,Linear,41
68407,164,41909,2025-06-14,Purchase,2810209.14,Linear,72
68408,208,5340,2025-04-28,Sign Up,2447999.71,Last Click,6
68409,166,59959,2024-06-16,Add to Cart,520604.01,Last Click,60
68410,423,38848,2025-03-05,Contact,1533792.19,Linear,44
68411,82,58859,2024-01-03,Add to Cart,1409247.58,Time Decay,79
68412,497,57914,2024-10-03,Purchase,2798237.89,Time Decay,31
68413,477,34627,2024-12-13,Sign Up,2755183.16,Linear,20
68414,67,16854,2024-06-14,Purchase,453507.13,First Click,90
68415,441,571,2025-10-08,Add to Cart,2564038.18,Linear,53
68416,242,24288,2024-10-06,Download,,First Click,16
68417,43,17361,2025-08-03,Purchase,1731558.24,First Click,37
68418,421,38287,2024-05-31,Contact,1097616.48,Last Click,64
68419,196,347,2024-11-12,Add to Cart,107259.44,Last Click,78
68420,191,47303,2025-09-07,Contact,1590161.87,Linear,80
68421,367,49337,2024-11-09,Download,754721.42,First Click,12
